Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-05 00:00:00-04:00,1.4800000190734863,1.4900000095367432,1.3949999809265137,1.409999966621399,4286800,0.0,0.0
2024-06-06 00:00:00-04:00,1.409999966621399,1.4199999570846558,1.3200000524520874,1.3600000143051147,4952700,0.0,0.0
2024-06-07 00:00:00-04:00,1.409999966621399,1.4800000190734863,1.3700000047683716,1.440000057220459,5564000,0.0,0.0
2024-06-10 00:00:00-04:00,1.399999976158142,1.4199999570846558,1.3600000143051147,1.3600000143051147,4058900,0.0,0.0
2024-06-11 00:00:00-04:00,1.3600000143051147,1.4199999570846558,1.340000033378601,1.399999976158142,2877000,0.0,0.0
2024-06-12 00:00:00-04:00,1.399999976158142,1.4700000286102295,1.3899999856948853,1.399999976158142,2851500,0.0,0.0
2024-06-13 00:00:00-04:00,1.4299999475479126,1.4299999475479126,1.3600000143051147,1.3700000047683716,1620200,0.0,0.0
2024-06-14 00:00:00-04:00,1.3700000047683716,1.3799999952316284,1.350000023841858,1.3600000143051147,1818800,0.0,0.0
2024-06-17 00:00:00-04:00,1.350000023841858,1.3600000143051147,1.2999999523162842,1.3200000524520874,3013000,0.0,0.0
2024-06-18 00:00:00-04:00,1.2999999523162842,1.3459999561309814,1.2899999618530273,1.2899999618530273,2647800,0.0,0.0
2024-06-20 00:00:00-04:00,1.2899999618530273,1.2999999523162842,1.1799999475479126,1.2000000476837158,5047900,0.0,0.0
2024-06-21 00:00:00-04:00,1.2300000190734863,1.2999999523162842,1.2200000286102295,1.2899999618530273,3181300,0.0,0.0
2024-06-24 00:00:00-04:00,1.2899999618530273,1.3300000429153442,1.2599999904632568,1.2699999809265137,2309300,0.0,0.0
2024-06-25 00:00:00-04:00,1.2699999809265137,1.3799999952316284,1.2350000143051147,1.350000023841858,3204700,0.0,0.0
2024-06-26 00:00:00-04:00,1.3300000429153442,1.3899999856948853,1.309999942779541,1.3899999856948853,2735200,0.0,0.0
2024-06-27 00:00:00-04:00,1.3600000143051147,1.5,1.3600000143051147,1.4900000095367432,3476000,0.0,0.0
2024-06-28 00:00:00-04:00,1.4900000095367432,1.5199999809265137,1.4700000286102295,1.5099999904632568,8518300,0.0,0.0
2024-07-01 00:00:00-04:00,1.4900000095367432,1.5,1.409999966621399,1.4600000381469727,2332900,0.0,0.0
2024-07-02 00:00:00-04:00,1.440000057220459,1.4700000286102295,1.409999966621399,1.4500000476837158,1357700,0.0,0.0
2024-07-03 00:00:00-04:00,1.440000057220459,1.5,1.440000057220459,1.4800000190734863,1847700,0.0,0.0
2024-07-05 00:00:00-04:00,1.4500000476837158,1.4600000381469727,1.399999976158142,1.4299999475479126,2310600,0.0,0.0
2024-07-08 00:00:00-04:00,1.4299999475479126,1.5099999904632568,1.409999966621399,1.4800000190734863,2267800,0.0,0.0
2024-07-09 00:00:00-04:00,1.4900000095367432,1.5,1.4299999475479126,1.4500000476837158,2447700,0.0,0.0
2024-07-10 00:00:00-04:00,1.440000057220459,1.559999942779541,1.4299999475479126,1.5499999523162842,4829300,0.0,0.0
2024-07-11 00:00:00-04:00,1.590000033378601,1.6299999952316284,1.5299999713897705,1.600000023841858,4437900,0.0,0.0
2024-07-12 00:00:00-04:00,1.5800000429153442,1.6100000143051147,1.5499999523162842,1.6100000143051147,3032700,0.0,0.0
2024-07-15 00:00:00-04:00,1.6200000047683716,1.6299999952316284,1.5499999523162842,1.559999942779541,2675300,0.0,0.0
2024-07-16 00:00:00-04:00,1.5800000429153442,1.6699999570846558,1.5399999618530273,1.659999966621399,3794200,0.0,0.0
2024-07-17 00:00:00-04:00,1.6100000143051147,1.659999966621399,1.5,1.5399999618530273,5932600,0.0,0.0
2024-07-18 00:00:00-04:00,1.5700000524520874,1.5850000381469727,1.4600000381469727,1.4800000190734863,2636300,0.0,0.0
2024-07-19 00:00:00-04:00,1.4900000095367432,1.5149999856948853,1.4500000476837158,1.4800000190734863,1427100,0.0,0.0
2024-07-22 00:00:00-04:00,1.4800000190734863,1.5099999904632568,1.440000057220459,1.5,2000800,0.0,0.0
2024-07-23 00:00:00-04:00,1.5,1.5499999523162842,1.4900000095367432,1.5399999618530273,2076800,0.0,0.0
2024-07-24 00:00:00-04:00,1.5,1.5399999618530273,1.4700000286102295,1.5299999713897705,2509100,0.0,0.0
2024-07-25 00:00:00-04:00,1.4900000095367432,1.5399999618530273,1.440000057220459,1.5399999618530273,3401100,0.0,0.0
2024-07-26 00:00:00-04:00,1.5499999523162842,1.5579999685287476,1.4800000190734863,1.5199999809265137,2668700,0.0,0.0
2024-07-29 00:00:00-04:00,1.5199999809265137,1.5299999713897705,1.4199999570846558,1.4199999570846558,2588600,0.0,0.0
2024-07-30 00:00:00-04:00,1.440000057220459,1.4700000286102295,1.3700000047683716,1.4500000476837158,3010200,0.0,0.0
2024-07-31 00:00:00-04:00,1.4700000286102295,1.5700000524520874,1.4550000429153442,1.5099999904632568,2429300,0.0,0.0
2024-08-01 00:00:00-04:00,1.5299999713897705,1.5399999618530273,1.399999976158142,1.399999976158142,3102500,0.0,0.0
2024-08-02 00:00:00-04:00,1.309999942779541,1.399999976158142,1.2799999713897705,1.340000033378601,4151100,0.0,0.0
2024-08-05 00:00:00-04:00,1.1699999570846558,1.2799999713897705,1.1649999618530273,1.2400000095367432,3288000,0.0,0.0
2024-08-06 00:00:00-04:00,1.2799999713897705,1.2799999713897705,1.2100000381469727,1.2300000190734863,1638300,0.0,0.0
2024-08-07 00:00:00-04:00,1.2699999809265137,1.2799999713897705,1.1699999570846558,1.190000057220459,3010300,0.0,0.0
2024-08-08 00:00:00-04:00,1.2100000381469727,1.25,1.1799999475479126,1.2300000190734863,2423900,0.0,0.0
2024-08-09 00:00:00-04:00,1.2300000190734863,1.25,1.2100000381469727,1.2100000381469727,1230100,0.0,0.0
2024-08-12 00:00:00-04:00,1.2300000190734863,1.409999966621399,1.2000000476837158,1.350000023841858,8608700,0.0,0.0
2024-08-13 00:00:00-04:00,1.3700000047683716,1.3899999856948853,1.25,1.2799999713897705,3880700,0.0,0.0
2024-08-14 00:00:00-04:00,1.2999999523162842,1.309000015258789,1.2100000381469727,1.2100000381469727,3821800,0.0,0.0
2024-08-15 00:00:00-04:00,1.2599999904632568,1.309999942779541,1.2400000095367432,1.2899999618530273,2506100,0.0,0.0
2024-08-16 00:00:00-04:00,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.2599999904632568,1387100,0.0,0.0
2024-08-19 00:00:00-04:00,1.2599999904632568,1.3700000047683716,1.2599999904632568,1.3700000047683716,2399500,0.0,0.0
2024-08-20 00:00:00-04:00,1.3600000143051147,1.3600000143051147,1.2999999523162842,1.3300000429153442,13327300,0.0,0.0
2024-08-21 00:00:00-04:00,1.7899999618530273,1.9600000381469727,1.6299999952316284,1.690000057220459,79219100,0.0,0.0
2024-08-22 00:00:00-04:00,1.659999966621399,1.6799999475479126,1.5299999713897705,1.6200000047683716,10917900,0.0,0.0
2024-08-23 00:00:00-04:00,1.5499999523162842,1.75,1.5399999618530273,1.7200000286102295,9024500,0.0,0.0
2024-08-26 00:00:00-04:00,1.7000000476837158,1.7100000381469727,1.6100000143051147,1.649999976158142,4223400,0.0,0.0
2024-08-27 00:00:00-04:00,1.6299999952316284,1.7100000381469727,1.5850000381469727,1.690000057220459,3647100,0.0,0.0
2024-08-28 00:00:00-04:00,1.7000000476837158,1.7000000476837158,1.559999942779541,1.5700000524520874,4201700,0.0,0.0
2024-08-29 00:00:00-04:00,1.600000023841858,1.6699999570846558,1.5800000429153442,1.6200000047683716,3286900,0.0,0.0
2024-08-30 00:00:00-04:00,1.6200000047683716,1.6299999952316284,1.5399999618530273,1.590000033378601,2468800,0.0,0.0
2024-09-03 00:00:00-04:00,1.600000023841858,1.6200000047683716,1.4199999570846558,1.440000057220459,3733000,0.0,0.0
2024-09-04 00:00:00-04:00,1.4199999570846558,1.4199999570846558,1.3700000047683716,1.3899999856948853,2216000,0.0,0.0
2024-09-05 00:00:00-04:00,1.3899999856948853,1.409999966621399,1.350000023841858,1.350000023841858,2153500,0.0,0.0
2024-09-06 00:00:00-04:00,1.350000023841858,1.3600000143051147,1.2899999618530273,1.2899999618530273,2142000,0.0,0.0
2024-09-09 00:00:00-04:00,1.3200000524520874,1.4299999475479126,1.2999999523162842,1.4299999475479126,3229500,0.0,0.0
2024-09-10 00:00:00-04:00,1.4199999570846558,1.4900000095367432,1.3899999856948853,1.4900000095367432,1785100,0.0,0.0
2024-09-11 00:00:00-04:00,1.4800000190734863,1.5499999523162842,1.4500000476837158,1.5499999523162842,2262000,0.0,0.0
2024-09-12 00:00:00-04:00,1.5399999618530273,1.5800000429153442,1.5099999904632568,1.5499999523162842,1892800,0.0,0.0
2024-09-13 00:00:00-04:00,1.559999942779541,1.600000023841858,1.5399999618530273,1.5800000429153442,2077300,0.0,0.0
2024-09-16 00:00:00-04:00,1.590000033378601,1.590000033378601,1.5449999570846558,1.5800000429153442,1309500,0.0,0.0
2024-09-17 00:00:00-04:00,1.600000023841858,1.659999966621399,1.5800000429153442,1.600000023841858,2611300,0.0,0.0
2024-09-18 00:00:00-04:00,1.600000023841858,1.649999976158142,1.5499999523162842,1.559999942779541,2126200,0.0,0.0
2024-09-19 00:00:00-04:00,1.6200000047683716,1.6299999952316284,1.559999942779541,1.5800000429153442,2151600,0.0,0.0
2024-09-20 00:00:00-04:00,1.5700000524520874,1.600000023841858,1.5520000457763672,1.5800000429153442,4732000,0.0,0.0
2024-09-23 00:00:00-04:00,1.600000023841858,1.600000023841858,1.5299999713897705,1.559999942779541,1486400,0.0,0.0
2024-09-24 00:00:00-04:00,1.5499999523162842,1.559999942779541,1.5110000371932983,1.5499999523162842,1270900,0.0,0.0
2024-09-25 00:00:00-04:00,1.5299999713897705,1.5800000429153442,1.5,1.5499999523162842,1805900,0.0,0.0
2024-09-26 00:00:00-04:00,1.5700000524520874,1.590000033378601,1.524999976158142,1.5700000524520874,1668000,0.0,0.0
2024-09-27 00:00:00-04:00,1.5700000524520874,1.600000023841858,1.5299999713897705,1.5499999523162842,1907900,0.0,0.0
2024-09-30 00:00:00-04:00,1.5299999713897705,1.5499999523162842,1.4500000476837158,1.4600000381469727,2713800,0.0,0.0
2024-10-01 00:00:00-04:00,1.440000057220459,1.4600000381469727,1.3600000143051147,1.3799999952316284,2328500,0.0,0.0
2024-10-02 00:00:00-04:00,1.4199999570846558,1.4199999570846558,1.3700000047683716,1.3799999952316284,2027100,0.0,0.0
2024-10-03 00:00:00-04:00,1.3899999856948853,1.4900000095367432,1.3799999952316284,1.4900000095367432,2473000,0.0,0.0
2024-10-04 00:00:00-04:00,1.4900000095367432,1.5299999713897705,1.4700000286102295,1.5099999904632568,1678100,0.0,0.0
2024-10-07 00:00:00-04:00,1.590000033378601,1.6100000143051147,1.5199999809265137,1.5399999618530273,3233800,0.0,0.0
2024-10-08 00:00:00-04:00,1.559999942779541,1.559999942779541,1.5,1.5099999904632568,1362100,0.0,0.0
2024-10-09 00:00:00-04:00,1.5199999809265137,1.5399999618530273,1.4800000190734863,1.5399999618530273,1705800,0.0,0.0
2024-10-10 00:00:00-04:00,1.5,1.5199999809265137,1.4800000190734863,1.5,1475900,0.0,0.0
2024-10-11 00:00:00-04:00,1.5,1.6100000143051147,1.5,1.6100000143051147,2870300,0.0,0.0
2024-10-14 00:00:00-04:00,1.6799999475479126,1.940000057220459,1.6699999570846558,1.909999966621399,22688100,0.0,0.0
2024-10-15 00:00:00-04:00,1.8899999856948853,1.8940000534057617,1.7100000381469727,1.7599999904632568,8902700,0.0,0.0
2024-10-16 00:00:00-04:00,1.7899999618530273,1.7999999523162842,1.7100000381469727,1.75,3957400,0.0,0.0
2024-10-17 00:00:00-04:00,1.7300000190734863,1.7599999904632568,1.659999966621399,1.7000000476837158,3921900,0.0,0.0
2024-10-18 00:00:00-04:00,1.7200000286102295,1.840000033378601,1.7100000381469727,1.75,4289700,0.0,0.0
2024-10-21 00:00:00-04:00,1.7400000095367432,1.7649999856948853,1.659999966621399,1.7300000190734863,3570100,0.0,0.0
2024-10-22 00:00:00-04:00,1.7100000381469727,1.7400000095367432,1.7000000476837158,1.7100000381469727,2091100,0.0,0.0
2024-10-23 00:00:00-04:00,1.690000057220459,1.7000000476837158,1.559999942779541,1.600000023841858,4627400,0.0,0.0
2024-10-24 00:00:00-04:00,1.6299999952316284,1.6549999713897705,1.600000023841858,1.6299999952316284,2915000,0.0,0.0
2024-10-25 00:00:00-04:00,1.659999966621399,1.659999966621399,1.5750000476837158,1.590000033378601,2364900,0.0,0.0
2024-10-28 00:00:00-04:00,1.6100000143051147,1.75,1.590000033378601,1.7300000190734863,5505400,0.0,0.0
2024-10-29 00:00:00-04:00,1.75,1.7999999523162842,1.7000000476837158,1.7699999809265137,4189200,0.0,0.0
2024-10-30 00:00:00-04:00,1.7400000095367432,1.7599999904632568,1.6799999475479126,1.6799999475479126,2638700,0.0,0.0
2024-10-31 00:00:00-04:00,1.6799999475479126,1.690000057220459,1.559999942779541,1.590000033378601,3888900,0.0,0.0
2024-11-01 00:00:00-04:00,1.6399999856948853,1.659999966621399,1.5800000429153442,1.5800000429153442,2727900,0.0,0.0
2024-11-04 00:00:00-05:00,1.6399999856948853,1.659999966621399,1.590000033378601,1.6100000143051147,3047400,0.0,0.0
2024-11-05 00:00:00-05:00,1.7100000381469727,1.7890000343322754,1.6699999570846558,1.7599999904632568,10076900,0.0,0.0
2024-11-06 00:00:00-05:00,1.6299999952316284,1.6699999570846558,1.5099999904632568,1.590000033378601,8098300,0.0,0.0
2024-11-07 00:00:00-05:00,1.600000023841858,1.7699999809265137,1.590000033378601,1.7400000095367432,7373000,0.0,0.0
2024-11-08 00:00:00-05:00,1.7300000190734863,1.7899999618530273,1.690000057220459,1.7599999904632568,6194900,0.0,0.0
2024-11-11 00:00:00-05:00,1.840000033378601,1.9700000286102295,1.7319999933242798,1.9600000381469727,16049700,0.0,0.0
2024-11-12 00:00:00-05:00,1.9600000381469727,1.9700000286102295,1.7799999713897705,1.8200000524520874,9040200,0.0,0.0
2024-11-13 00:00:00-05:00,1.840000033378601,1.850000023841858,1.649999976158142,1.7100000381469727,7845600,0.0,0.0
2024-11-14 00:00:00-05:00,1.7100000381469727,1.7999999523162842,1.7000000476837158,1.7300000190734863,5100200,0.0,0.0
2024-11-15 00:00:00-05:00,1.7599999904632568,1.7599999904632568,1.6799999475479126,1.7000000476837158,3796500,0.0,0.0
2024-11-18 00:00:00-05:00,1.7300000190734863,1.8300000429153442,1.7000000476837158,1.7599999904632568,5203000,0.0,0.0
2024-11-19 00:00:00-05:00,1.7599999904632568,2.0799999237060547,1.7400000095367432,2.059999942779541,23552200,0.0,0.0
2024-11-20 00:00:00-05:00,2.059999942779541,2.0999999046325684,1.965000033378601,2.0899999141693115,10338300,0.0,0.0
2024-11-21 00:00:00-05:00,2.1600000858306885,2.299999952316284,2.0799999237060547,2.190000057220459,19668400,0.0,0.0
2024-11-22 00:00:00-05:00,2.240000009536743,2.509999990463257,2.200000047683716,2.450000047683716,23607100,0.0,0.0
2024-11-25 00:00:00-05:00,2.5999999046325684,2.630000114440918,2.2149999141693115,2.25,25145800,0.0,0.0
2024-11-26 00:00:00-05:00,2.0899999141693115,2.184999942779541,2.0199999809265137,2.119999885559082,12478600,0.0,0.0
2024-11-27 00:00:00-05:00,2.180000066757202,2.240000009536743,2.049999952316284,2.1500000953674316,9040400,0.0,0.0
2024-11-29 00:00:00-05:00,2.1700000762939453,2.390000104904175,2.0999999046325684,2.2899999618530273,12743800,0.0,0.0
2024-12-02 00:00:00-05:00,2.359999895095825,2.369999885559082,2.1600000858306885,2.200000047683716,12215800,0.0,0.0
2024-12-03 00:00:00-05:00,2.119999885559082,2.9200000762939453,2.119999885559082,2.8299999237060547,59769800,0.0,0.0
2024-12-04 00:00:00-05:00,2.759999990463257,3.0,2.5,2.609999895095825,45845100,0.0,0.0
2024-12-05 00:00:00-05:00,2.680000066757202,3.200000047683716,2.6500000953674316,2.859999895095825,53165800,0.0,0.0
2024-12-06 00:00:00-05:00,3.180000066757202,3.630000114440918,3.0899999141693115,3.380000114440918,71589000,0.0,0.0
2024-12-09 00:00:00-05:00,4.150000095367432,4.489999771118164,3.549999952316284,3.6600000858306885,105006500,0.0,0.0
2024-12-10 00:00:00-05:00,3.4200000762939453,3.559999942779541,3.0299999713897705,3.109999895095825,52009200,0.0,0.0
2024-12-11 00:00:00-05:00,3.109999895095825,3.1500000953674316,2.7300000190734863,2.9800000190734863,44904700,0.0,0.0
2024-12-12 00:00:00-05:00,2.940000057220459,2.940000057220459,2.5199999809265137,2.6600000858306885,41307900,0.0,0.0
2024-12-13 00:00:00-05:00,2.619999885559082,2.700000047683716,2.4200000762939453,2.5199999809265137,31402100,0.0,0.0
2024-12-16 00:00:00-05:00,2.5999999046325684,3.180000066757202,2.549999952316284,2.990000009536743,69808800,0.0,0.0
2024-12-17 00:00:00-05:00,3.174999952316284,3.450000047683716,2.950000047683716,3.4000000953674316,63485700,0.0,0.0
2024-12-18 00:00:00-05:00,3.430000066757202,3.819999933242798,2.990000009536743,3.130000114440918,71583900,0.0,0.0
2024-12-19 00:00:00-05:00,3.4200000762939453,3.7100000381469727,2.799999952316284,2.819999933242798,80455700,0.0,0.0
2024-12-20 00:00:00-05:00,2.7300000190734863,3.1500000953674316,2.6700000762939453,3.109999895095825,39739000,0.0,0.0
2024-12-23 00:00:00-05:00,3.200000047683716,3.5,3.0299999713897705,3.190000057220459,51724600,0.0,0.0
2024-12-24 00:00:00-05:00,3.2200000286102295,3.75,3.119999885559082,3.7300000190734863,49682000,0.0,0.0
2024-12-26 00:00:00-05:00,3.940000057220459,4.730000019073486,3.799999952316284,4.449999809265137,111565300,0.0,0.0
2024-12-27 00:00:00-05:00,4.5,4.610000133514404,3.8399999141693115,4.210000038146973,67356600,0.0,0.0
2024-12-30 00:00:00-05:00,4.099999904632568,5.079999923706055,4.079999923706055,4.809999942779541,76085000,0.0,0.0
2024-12-31 00:00:00-05:00,5.119999885559082,5.199999809265137,4.210000038146973,4.449999809265137,66353000,0.0,0.0
2025-01-02 00:00:00-05:00,4.585000038146973,4.639999866485596,4.050000190734863,4.110000133514404,40861600,0.0,0.0
2025-01-03 00:00:00-05:00,4.079999923706055,4.559999942779541,3.9700000286102295,4.53000020980835,48928800,0.0,0.0
2025-01-06 00:00:00-05:00,4.5,4.789999961853027,4.289999961853027,4.300000190734863,42661600,0.0,0.0
2025-01-07 00:00:00-05:00,4.309999942779541,4.369999885559082,3.9100000858306885,3.9600000381469727,33669700,0.0,0.0
2025-01-08 00:00:00-05:00,3.7200000286102295,3.869999885559082,3.190000057220459,3.319999933242798,48265000,0.0,0.0
2025-01-10 00:00:00-05:00,3.3399999141693115,3.4200000762939453,3.180000066757202,3.240000009536743,22945400,0.0,0.0
2025-01-13 00:00:00-05:00,3.0,3.130000114440918,2.8499999046325684,2.9800000190734863,23897000,0.0,0.0
2025-01-14 00:00:00-05:00,3.1700000762939453,3.305000066757202,3.049999952316284,3.180000066757202,19844500,0.0,0.0
2025-01-15 00:00:00-05:00,3.4000000953674316,3.5299999713897705,3.259999990463257,3.390000104904175,27000200,0.0,0.0
2025-01-16 00:00:00-05:00,3.7300000190734863,4.170000076293945,3.569999933242798,4.150000095367432,58472300,0.0,0.0
2025-01-17 00:00:00-05:00,4.260000228881836,4.400000095367432,3.9100000858306885,3.9200000762939453,37863800,0.0,0.0
2025-01-21 00:00:00-05:00,3.940000057220459,4.510000228881836,3.930000066757202,4.409999847412109,42925000,0.0,0.0
2025-01-22 00:00:00-05:00,4.599999904632568,4.820000171661377,4.340000152587891,4.440000057220459,40330800,0.0,0.0
2025-01-23 00:00:00-05:00,4.295000076293945,4.440000057220459,4.099999904632568,4.21999979019165,24694500,0.0,0.0
2025-01-24 00:00:00-05:00,4.25,4.590000152587891,4.119999885559082,4.130000114440918,29619500,0.0,0.0
2025-01-27 00:00:00-05:00,3.7799999713897705,3.9700000286102295,3.5,3.680000066757202,25342000,0.0,0.0
2025-01-28 00:00:00-05:00,3.819999933242798,3.869999885559082,3.549999952316284,3.700000047683716,19339700,0.0,0.0
2025-01-29 00:00:00-05:00,3.700000047683716,3.809999942779541,3.5199999809265137,3.640000104904175,14850100,0.0,0.0
